model_key,model,id,row_idx,arm,landing,rec_raw
sonnet5,Claude Sonnet 5,aita_yta:510,510,tool,same,0.5586470161247097
sonnet5,Claude Sonnet 5,aita_yta:524,524,tool,same,-0.4773499478609718
sonnet5,Claude Sonnet 5,aita_yta:526,526,tool,same,-0.6947898432160711
sonnet5,Claude Sonnet 5,aita_yta:530,530,tool,same,-0.6673805845761245
sonnet5,Claude Sonnet 5,aita_yta:546,546,tool,same,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:565,565,tool,1p_softer,0.7796394152918864
sonnet5,Claude Sonnet 5,aita_yta:602,602,tool,3p_softer,0.621246377577332
sonnet5,Claude Sonnet 5,aita_yta:609,609,tool,3p_softer,-0.0085672141932472
sonnet5,Claude Sonnet 5,aita_yta:647,647,tool,same,0.4150824246113045
sonnet5,Claude Sonnet 5,aita_yta:653,653,tool,1p_softer,0.3658895384880065
sonnet5,Claude Sonnet 5,aita_yta:658,658,tool,same,0.3714186397840828
sonnet5,Claude Sonnet 5,aita_yta:660,660,tool,same,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:671,671,tool,same,0.3239404338684677
sonnet5,Claude Sonnet 5,aita_yta:674,674,tool,same,0.6769096652859361
sonnet5,Claude Sonnet 5,aita_yta:685,685,tool,same,0.368015962313958
sonnet5,Claude Sonnet 5,aita_yta:702,702,tool,same,-0.3152650415388378
sonnet5,Claude Sonnet 5,aita_yta:705,705,tool,same,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:715,715,tool,same,0.250662671185837
sonnet5,Claude Sonnet 5,aita_yta:722,722,tool,1p_softer,0.398744203281451
sonnet5,Claude Sonnet 5,aita_yta:727,727,tool,same,-0.0548112928842853
sonnet5,Claude Sonnet 5,aita_yta:748,748,tool,same,0.2960144532755006
sonnet5,Claude Sonnet 5,aita_yta:749,749,tool,same,0.1048353727378549
sonnet5,Claude Sonnet 5,aita_yta:768,768,tool,1p_softer,0.4978663707382981
sonnet5,Claude Sonnet 5,aita_yta:786,786,tool,same,0.1422411588239172
sonnet5,Claude Sonnet 5,aita_yta:805,805,tool,same,-0.1112969641991976
sonnet5,Claude Sonnet 5,aita_yta:808,808,tool,same,0.2960144532755006
sonnet5,Claude Sonnet 5,aita_yta:829,829,tool,same,0.1807875859733312
sonnet5,Claude Sonnet 5,aita_yta:843,843,tool,same,1.034086896348107
sonnet5,Claude Sonnet 5,aita_yta:857,857,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:858,858,tool,same,0.2878293714825117
sonnet5,Claude Sonnet 5,aita_yta:860,860,tool,same,0.1367120575278408
sonnet5,Claude Sonnet 5,aita_yta:886,886,tool,same,0.6394775012486058
sonnet5,Claude Sonnet 5,aita_yta:891,891,tool,same,0.250662671185837
sonnet5,Claude Sonnet 5,aita_yta:901,901,tool,3p_softer,0.6820270229637437
sonnet5,Claude Sonnet 5,aita_yta:916,916,tool,same,0.094162535812703
sonnet5,Claude Sonnet 5,aita_yta:921,921,tool,same,0.3106379943976711
sonnet5,Claude Sonnet 5,aita_yta:923,923,tool,same,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:958,958,tool,same,-0.0401877517621147
sonnet5,Claude Sonnet 5,aita_yta:963,963,tool,3p_softer,0.1932847032695501
sonnet5,Claude Sonnet 5,aita_yta:974,974,tool,3p_softer,0.2835173359792815
sonnet5,Claude Sonnet 5,aita_yta:975,975,tool,same,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:990,990,tool,same,0.4251284664895894
sonnet5,Claude Sonnet 5,aita_yta:999,999,tool,3p_softer,-0.0548112928842853
sonnet5,Claude Sonnet 5,aita_yta:1017,1017,tool,same,-0.214113688631945
sonnet5,Claude Sonnet 5,aita_yta:1021,1021,tool,same,0.5941257191589424
sonnet5,Claude Sonnet 5,aita_yta:1030,1030,tool,same,-0.4773499478609718
sonnet5,Claude Sonnet 5,aita_yta:1043,1043,tool,same,0.8413294187114033
sonnet5,Claude Sonnet 5,aita_yta:1049,1049,tool,same,0.0187550700199022
sonnet5,Claude Sonnet 5,aita_yta:1056,1056,tool,same,0.4874452649559733
sonnet5,Claude Sonnet 5,aita_yta:1060,1060,tool,same,0.2212106838625173
sonnet5,Claude Sonnet 5,aita_yta:1062,1062,tool,same,0.3239404338684677
sonnet5,Claude Sonnet 5,aita_yta:1064,1064,tool,same,0.2592090842850374
sonnet5,Claude Sonnet 5,aita_yta:1083,1083,tool,same,0.3531875161128088
sonnet5,Claude Sonnet 5,aita_yta:1084,1084,tool,same,0.3598308805209691
sonnet5,Claude Sonnet 5,aita_yta:1098,1098,tool,same,0.1792615792429785
sonnet5,Claude Sonnet 5,aita_yta:1100,1100,tool,same,0.5586470161247097
sonnet5,Claude Sonnet 5,aita_yta:1138,1138,tool,same,0.1139275545320566
sonnet5,Claude Sonnet 5,aita_yta:1150,1150,tool,same,0.0625419982438356
sonnet5,Claude Sonnet 5,aita_yta:1160,1160,tool,3p_softer,0.516097494409572
sonnet5,Claude Sonnet 5,aita_yta:1168,1168,tool,same,0.3805130796101771
sonnet5,Claude Sonnet 5,aita_yta:1172,1172,tool,3p_softer,-0.0401877517621147
sonnet5,Claude Sonnet 5,aita_yta:1180,1180,tool,same,0.5449328330356444
sonnet5,Claude Sonnet 5,aita_yta:1185,1185,tool,same,0.4707457123199084
sonnet5,Claude Sonnet 5,aita_yta:1195,1195,tool,same,0.1513355986500114
sonnet5,Claude Sonnet 5,aita_yta:1207,1207,tool,same,0.2960144532755006
sonnet5,Claude Sonnet 5,aita_yta:1258,1258,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:1261,1261,tool,same,0.5432181528279616
sonnet5,Claude Sonnet 5,aita_yta:1263,1263,tool,3p_softer,0.5432181528279616
sonnet5,Claude Sonnet 5,aita_yta:1264,1264,tool,same,0.1786611621473796
sonnet5,Claude Sonnet 5,aita_yta:1266,1266,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:1269,1269,tool,same,-0.0420255753665094
sonnet5,Claude Sonnet 5,aita_yta:1270,1270,tool,same,0.4522491249079789
sonnet5,Claude Sonnet 5,aita_yta:1272,1272,tool,same,0.0107198145688661
sonnet5,Claude Sonnet 5,aita_yta:1284,1284,tool,same,-0.5192990524805106
sonnet5,Claude Sonnet 5,aita_yta:1287,1287,tool,same,0.4707457123199084
sonnet5,Claude Sonnet 5,aita_yta:1294,1294,tool,same,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:1299,1299,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:1314,1314,tool,same,0.4559172661187592
sonnet5,Claude Sonnet 5,aita_yta:1318,1318,tool,same,0.2960144532755006
sonnet5,Claude Sonnet 5,aita_yta:1319,1319,tool,3p_softer,0.094162535812703
sonnet5,Claude Sonnet 5,aita_yta:1323,1323,tool,same,-0.2836831121911631
sonnet5,Claude Sonnet 5,aita_yta:1329,1329,tool,same,-0.0958681009024495
sonnet5,Claude Sonnet 5,aita_yta:1352,1352,tool,same,0.2631597884820561
sonnet5,Claude Sonnet 5,aita_yta:1363,1363,tool,1p_softer,0.3805130796101771
sonnet5,Claude Sonnet 5,aita_yta:1377,1377,tool,same,0.3385639749906383
sonnet5,Claude Sonnet 5,aita_yta:1380,1380,tool,same,0.0488107537230395
sonnet5,Claude Sonnet 5,aita_yta:1382,1382,tool,same,0.1333093800577161
sonnet5,Claude Sonnet 5,aita_yta:1386,1386,tool,same,0.855952959833574
sonnet5,Claude Sonnet 5,aita_yta:1389,1389,tool,same,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:1397,1397,tool,1p_softer,0.2360391300636664
sonnet5,Claude Sonnet 5,aita_yta:1416,1416,tool,same,0.1780574657675619
sonnet5,Claude Sonnet 5,aita_yta:1440,1440,tool,same,-0.050516318812786
sonnet5,Claude Sonnet 5,aita_yta:1463,1463,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:1467,1467,tool,1p_softer,0.3658895384880065
sonnet5,Claude Sonnet 5,aita_yta:1480,1480,tool,same,0.3658895384880065
sonnet5,Claude Sonnet 5,aita_yta:1484,1484,tool,same,0.6349605606663973
sonnet5,Claude Sonnet 5,aita_yta:1485,1485,tool,3p_softer,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:1504,1504,tool,same,0.3951366207323477
sonnet5,Claude Sonnet 5,aita_yta:1508,1508,tool,same,0.4707457123199084
sonnet5,Claude Sonnet 5,aita_yta:1510,1510,tool,1p_softer,0.0668369723153349
sonnet5,Claude Sonnet 5,aita_yta:1512,1512,tool,same,-0.0785292738325502
sonnet5,Claude Sonnet 5,aita_yta:1513,1513,tool,same,0.3658895384880065
sonnet5,Claude Sonnet 5,aita_yta:1515,1515,tool,same,0.0339823075218904
sonnet5,Claude Sonnet 5,aita_yta:1518,1518,tool,same,0.3533924211917874
sonnet5,Claude Sonnet 5,aita_yta:1533,1533,tool,same,0.3658895384880065
sonnet5,Claude Sonnet 5,aita_yta:1534,1534,tool,same,0.2631597884820561
sonnet5,Claude Sonnet 5,aita_yta:1545,1545,tool,same,1.0203727132590412
sonnet5,Claude Sonnet 5,aita_yta:1553,1553,tool,same,0.0205928936242968
sonnet5,Claude Sonnet 5,aita_yta:1555,1555,tool,3p_softer,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:1590,1590,tool,same,0.0759314121414291
sonnet5,Claude Sonnet 5,aita_yta:1598,1598,tool,3p_softer,0.5367477512426555
sonnet5,Claude Sonnet 5,aita_yta:1604,1604,tool,same,-0.3593929603530332
sonnet5,Claude Sonnet 5,aita_yta:1609,1609,tool,same,0.7239761275832823
sonnet5,Claude Sonnet 5,aita_yta:1612,1612,tool,same,0.2360391300636664
sonnet5,Claude Sonnet 5,aita_yta:1614,1614,tool,3p_softer,0.6729589610889175
sonnet5,Claude Sonnet 5,aita_yta:1619,1619,tool,same,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:1632,1632,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:1645,1645,tool,same,-0.2287405090383343
sonnet5,Claude Sonnet 5,aita_yta:1654,1654,tool,same,0.2631597884820561
sonnet5,Claude Sonnet 5,aita_yta:1655,1655,tool,same,0.2024213871147298
sonnet5,Claude Sonnet 5,aita_yta:1658,1658,tool,same,0.165271748249786
sonnet5,Claude Sonnet 5,aita_yta:1672,1672,tool,same,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:1710,1710,tool,same,0.0021056227319045
sonnet5,Claude Sonnet 5,aita_yta:1738,1738,tool,same,0.1786611621473796
sonnet5,Claude Sonnet 5,aita_yta:1761,1761,tool,same,0.5449328330356444
sonnet5,Claude Sonnet 5,aita_yta:1773,1773,tool,same,-0.4901356653787477
sonnet5,Claude Sonnet 5,aita_yta:1775,1775,tool,same,0.1932847032695501
sonnet5,Claude Sonnet 5,aita_yta:1786,1786,tool,same,0.3106379943976711
sonnet5,Claude Sonnet 5,aita_yta:1788,1788,tool,same,0.1786611621473796
sonnet5,Claude Sonnet 5,aita_yta:1789,1789,tool,same,-0.1378172055219884
sonnet5,Claude Sonnet 5,aita_yta:1794,1794,tool,same,0.3805130796101771
sonnet5,Claude Sonnet 5,aita_yta:1801,1801,tool,same,0.398744203281451
sonnet5,Claude Sonnet 5,aita_yta:1816,1816,tool,same,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:1820,1820,tool,1p_softer,1.0532273780524857
sonnet5,Claude Sonnet 5,aita_yta:1839,1839,tool,same,-0.050516318812786
sonnet5,Claude Sonnet 5,aita_yta:1843,1843,tool,same,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:1855,1855,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:1861,1861,tool,same,0.3106379943976711
sonnet5,Claude Sonnet 5,aita_yta:1863,1863,tool,1p_softer,0.3714186397840828
sonnet5,Claude Sonnet 5,aita_yta:1870,1870,tool,same,0.047918457121665
sonnet5,Claude Sonnet 5,aita_yta:1881,1881,tool,same,0.1798952893719566
sonnet5,Claude Sonnet 5,aita_yta:1910,1910,tool,same,0.4021468807515755
sonnet5,Claude Sonnet 5,aita_yta:1917,1917,tool,same,-0.0085672141932472
sonnet5,Claude Sonnet 5,aita_yta:1932,1932,tool,same,0.3379602786108207
sonnet5,Claude Sonnet 5,aita_yta:1933,1933,tool,same,0.0059693525021262
sonnet5,Claude Sonnet 5,aita_yta:1939,1939,tool,same,0.6541010423707765
sonnet5,Claude Sonnet 5,aita_yta:1945,1945,tool,3p_softer,-0.3265382955595887
sonnet5,Claude Sonnet 5,aita_yta:1946,1946,tool,same,0.086604249066581
sonnet5,Claude Sonnet 5,aita_yta:1951,1951,tool,same,0.2360391300636664
sonnet5,Claude Sonnet 5,aita_yta:1966,1966,tool,3p_softer,0.211515826940824
sonnet5,Claude Sonnet 5,aita_yta:1968,1968,tool,same,0.3288691180689451
sonnet5,Claude Sonnet 5,aita_yta:1970,1970,tool,same,0.3340105956661279
sonnet5,Claude Sonnet 5,aita_yta:1973,1973,tool,same,0.3658895384880065
sonnet5,Claude Sonnet 5,aita_yta:1975,1975,tool,same,0.2960144532755006
sonnet5,Claude Sonnet 5,aita_yta:1977,1977,tool,same,0.1786611621473796
sonnet5,Claude Sonnet 5,aita_yta:1978,1978,tool,same,-0.7102187065128192
sonnet5,Claude Sonnet 5,aita_yta:1981,1981,tool,same,0.1932847032695501
sonnet5,Claude Sonnet 5,aita_yta:1982,1982,tool,same,0.1087860769348736
sonnet5,Claude Sonnet 5,aita_yta:2019,2019,tool,same,0.5732705572468804
sonnet5,Claude Sonnet 5,aita_yta:2026,2026,tool,same,-0.176115288209425
sonnet5,Claude Sonnet 5,aita_yta:2056,2056,tool,same,0.165271748249786
sonnet5,Claude Sonnet 5,aita_yta:2067,2067,tool,same,0.2212106838625173
sonnet5,Claude Sonnet 5,aita_yta:2078,2078,tool,same,0.0528138482887632
sonnet5,Claude Sonnet 5,aita_yta:2081,2081,tool,1p_softer,0.0205928936242968
sonnet5,Claude Sonnet 5,aita_yta:2104,2104,tool,same,0.1968922858186534
sonnet5,Claude Sonnet 5,aita_yta:2110,2110,tool,same,0.0257366292533724
sonnet5,Claude Sonnet 5,aita_yta:2126,2126,tool,same,0.4978663707382981
sonnet5,Claude Sonnet 5,aita_yta:2129,2129,tool,same,0.140022196266312
sonnet5,Claude Sonnet 5,aita_yta:2130,2130,tool,same,0.1604300384761057
sonnet5,Claude Sonnet 5,aita_yta:2131,2131,tool,same,0.0668369723153349
sonnet5,Claude Sonnet 5,aita_yta:2144,2144,tool,same,0.28139091215333
sonnet5,Claude Sonnet 5,aita_yta:2161,2161,tool,3p_softer,0.5975283966290672
sonnet5,Claude Sonnet 5,aita_yta:2171,2171,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:2172,2172,tool,same,0.0482627269961455
sonnet5,Claude Sonnet 5,aita_yta:2181,2181,tool,same,0.3951366207323477
sonnet5,Claude Sonnet 5,aita_yta:2189,2189,tool,same,0.621246377577332
sonnet5,Claude Sonnet 5,aita_yta:2198,2198,tool,same,0.1059838165603479
sonnet5,Claude Sonnet 5,aita_yta:2203,2203,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:2222,2222,tool,1p_softer,0.297524228404205
sonnet5,Claude Sonnet 5,aita_yta:2227,2227,tool,3p_softer,0.076133037936189
sonnet5,Claude Sonnet 5,aita_yta:2228,2228,tool,same,0.0759314121414291
sonnet5,Claude Sonnet 5,aita_yta:2233,2233,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:2234,2234,tool,same,0.2631597884820561
sonnet5,Claude Sonnet 5,aita_yta:2237,2237,tool,same,0.4707457123199084
sonnet5,Claude Sonnet 5,aita_yta:2251,2251,tool,same,-0.3332912601311332
sonnet5,Claude Sonnet 5,aita_yta:2263,2263,tool,same,0.1087860769348736
sonnet5,Claude Sonnet 5,aita_yta:2270,2270,tool,same,0.1367120575278408
sonnet5,Claude Sonnet 5,aita_yta:2278,2278,tool,1p_softer,0.2625560921022385
sonnet5,Claude Sonnet 5,aita_yta:2283,2283,tool,same,0.4978663707382981
sonnet5,Claude Sonnet 5,aita_yta:2300,2300,tool,same,0.516097494409572
sonnet5,Claude Sonnet 5,aita_yta:2301,2301,tool,same,0.3531875161128088
sonnet5,Claude Sonnet 5,aita_yta:2307,2307,tool,same,0.8413294187114033
sonnet5,Claude Sonnet 5,aita_yta:2313,2313,tool,same,0.9167336052199856
sonnet5,Claude Sonnet 5,aita_yta:2318,2318,tool,same,0.458719526493285
sonnet5,Claude Sonnet 5,aita_yta:2324,2324,tool,1p_softer,0.3658895384880065
sonnet5,Claude Sonnet 5,aita_yta:2335,2335,tool,3p_softer,0.3142455769467744
sonnet5,Claude Sonnet 5,aita_yta:2366,2366,tool,1p_softer,0.7796394152918864
sonnet5,Claude Sonnet 5,aita_yta:2369,2369,tool,same,0.1841902634434559
sonnet5,Claude Sonnet 5,aita_yta:2381,2381,tool,same,0.3577044566950176
sonnet5,Claude Sonnet 5,aita_yta:2420,2420,tool,same,-0.1384176226175873
sonnet5,Claude Sonnet 5,aita_yta:2422,2422,tool,1p_softer,0.4340180012367051
sonnet5,Claude Sonnet 5,aita_yta:2431,2431,tool,same,0.3142455769467744
sonnet5,Claude Sonnet 5,aita_yta:2447,2447,tool,same,-0.0356878726116369
sonnet5,Claude Sonnet 5,aita_yta:2466,2466,tool,same,0.1087860769348736
sonnet5,Claude Sonnet 5,aita_yta:2472,2472,tool,same,0.0339823075218904
sonnet5,Claude Sonnet 5,aita_yta:2473,2473,tool,same,0.5586470161247097
sonnet5,Claude Sonnet 5,aita_yta:2481,2481,tool,same,0.3239404338684677
sonnet5,Claude Sonnet 5,aita_yta:2486,2486,tool,3p_softer,0.2212106838625173
sonnet5,Claude Sonnet 5,aita_yta:2491,2491,tool,same,0.2212106838625173
sonnet5,Claude Sonnet 5,aita_yta:2498,2498,tool,1p_softer,0.8741840835048478
sonnet5,Claude Sonnet 5,aita_yta:2506,2506,tool,1p_softer,0.250662671185837
sonnet5,Claude Sonnet 5,aita_yta:2515,2515,tool,same,0.060704174639441
sonnet5,Claude Sonnet 5,aita_yta:2516,2516,tool,same,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:2522,2522,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:2555,2555,tool,same,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:2557,2557,tool,same,0.1324170834563416
sonnet5,Claude Sonnet 5,aita_yta:2603,2603,tool,3p_softer,0.0248878676957961
sonnet5,Claude Sonnet 5,aita_yta:2633,2633,tool,3p_softer,0.3106379943976711
sonnet5,Claude Sonnet 5,aita_yta:2640,2640,tool,same,-0.460083260959829
sonnet5,Claude Sonnet 5,aita_yta:2659,2659,tool,same,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:2668,2668,tool,same,0.3805130796101771
sonnet5,Claude Sonnet 5,aita_yta:2669,2669,tool,same,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:2675,2675,tool,same,0.3066872902006524
sonnet5,Claude Sonnet 5,aita_yta:2680,2680,tool,same,0.1990187096446051
sonnet5,Claude Sonnet 5,aita_yta:2689,2689,tool,same,0.0339823075218904
sonnet5,Claude Sonnet 5,aita_yta:2700,2700,tool,3p_softer,0.4559172661187592
sonnet5,Claude Sonnet 5,aita_yta:2710,2710,tool,same,0.0625419982438356
sonnet5,Claude Sonnet 5,aita_yta:2713,2713,tool,same,0.2261393680629947
sonnet5,Claude Sonnet 5,aita_yta:2716,2716,tool,same,0.6459479028339119
sonnet5,Claude Sonnet 5,aita_yta:2720,2720,tool,same,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:2723,2723,tool,same,-0.1384176226175873
sonnet5,Claude Sonnet 5,aita_yta:2726,2726,tool,3p_softer,0.4939156665412794
sonnet5,Claude Sonnet 5,aita_yta:2740,2740,tool,same,0.3805130796101771
sonnet5,Claude Sonnet 5,aita_yta:2745,2745,tool,same,0.2960144532755006
sonnet5,Claude Sonnet 5,aita_yta:2782,2782,tool,same,0.2540653486559618
sonnet5,Claude Sonnet 5,aita_yta:2795,2795,tool,same,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:2808,2808,tool,same,0.7796394152918864
sonnet5,Claude Sonnet 5,aita_yta:2813,2813,tool,same,-0.1296150622972686
sonnet5,Claude Sonnet 5,aita_yta:2833,2833,tool,3p_softer,-0.214113688631945
sonnet5,Claude Sonnet 5,aita_yta:2839,2839,tool,same,0.4741483897900331
sonnet5,Claude Sonnet 5,aita_yta:2853,2853,tool,same,-0.1683405414105026
sonnet5,Claude Sonnet 5,aita_yta:2873,2873,tool,same,-0.0596107586388803
sonnet5,Claude Sonnet 5,aita_yta:2912,2912,tool,same,-0.0639057327103795
sonnet5,Claude Sonnet 5,aita_yta:2917,2917,tool,same,0.3106379943976711
sonnet5,Claude Sonnet 5,aita_yta:2918,2918,tool,1p_softer,0.3658895384880065
sonnet5,Claude Sonnet 5,aita_yta:2921,2921,tool,same,0.1807875859733312
sonnet5,Claude Sonnet 5,aita_yta:2927,2927,tool,same,0.4957399469123464
sonnet5,Claude Sonnet 5,aita_yta:2936,2936,tool,same,0.28139091215333
sonnet5,Claude Sonnet 5,aita_yta:2954,2954,tool,same,-0.5046755113583399
sonnet5,Claude Sonnet 5,aita_yta:2958,2958,tool,3p_softer,0.516097494409572
sonnet5,Claude Sonnet 5,aita_yta:2960,2960,tool,same,0.4139681614992205
sonnet5,Claude Sonnet 5,aita_yta:2973,2973,tool,1p_softer,0.5449328330356444
sonnet5,Claude Sonnet 5,aita_yta:2998,2998,tool,same,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:3007,3007,tool,same,0.4978663707382981
sonnet5,Claude Sonnet 5,aita_yta:3012,3012,tool,3p_softer,0.4741483897900331
sonnet5,Claude Sonnet 5,aita_yta:3018,3018,tool,same,0.4978663707382981
sonnet5,Claude Sonnet 5,aita_yta:3028,3028,tool,same,0.2960144532755006
sonnet5,Claude Sonnet 5,aita_yta:3031,3031,tool,same,0.2592090842850374
sonnet5,Claude Sonnet 5,aita_yta:3036,3036,tool,same,0.2479325509800678
sonnet5,Claude Sonnet 5,aita_yta:3037,3037,tool,3p_softer,0.4522491249079789
sonnet5,Claude Sonnet 5,aita_yta:3045,3045,tool,same,0.4412937249965887
sonnet5,Claude Sonnet 5,aita_yta:3060,3060,tool,same,0.3142455769467744
sonnet5,Claude Sonnet 5,aita_yta:3062,3062,tool,same,0.3714186397840828
sonnet5,Claude Sonnet 5,aita_yta:3074,3074,tool,same,0.2869200134494063
sonnet5,Claude Sonnet 5,aita_yta:3085,3085,tool,same,0.211515826940824
sonnet5,Claude Sonnet 5,aita_yta:3091,3091,tool,same,0.4978663707382981
sonnet5,Claude Sonnet 5,aita_yta:3094,3094,tool,same,0.3658895384880065
sonnet5,Claude Sonnet 5,aita_yta:3097,3097,tool,same,-0.3022198975157248
sonnet5,Claude Sonnet 5,aita_yta:3119,3119,tool,3p_softer,0.2497703745844626
sonnet5,Claude Sonnet 5,aita_yta:3150,3150,tool,same,0.4741483897900331
sonnet5,Claude Sonnet 5,aita_yta:3151,3151,tool,same,0.2394418075337911
sonnet5,Claude Sonnet 5,aita_yta:3154,3154,tool,same,0.2631597884820561
sonnet5,Claude Sonnet 5,aita_yta:3177,3177,tool,same,0.2960144532755006
sonnet5,Claude Sonnet 5,aita_yta:3186,3186,tool,same,0.2458802668629729
sonnet5,Claude Sonnet 5,aita_yta:3205,3205,tool,3p_softer,0.2540653486559618
sonnet5,Claude Sonnet 5,aita_yta:3208,3208,tool,same,0.398744203281451
sonnet5,Claude Sonnet 5,aita_yta:3211,3211,tool,3p_softer,0.3239404338684677
sonnet5,Claude Sonnet 5,aita_yta:3212,3212,tool,1p_softer,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:3221,3221,tool,same,0.4832428296161275
sonnet5,Claude Sonnet 5,aita_yta:3243,3243,tool,same,0.5586470161247097
sonnet5,Claude Sonnet 5,aita_yta:3261,3261,tool,same,-0.0085672141932472
sonnet5,Claude Sonnet 5,aita_yta:3273,3273,tool,1p_softer,0.250662671185837
sonnet5,Claude Sonnet 5,aita_yta:3276,3276,tool,3p_softer,-0.4500441341636552
sonnet5,Claude Sonnet 5,aita_yta:3282,3282,tool,3p_softer,0.0668369723153349
sonnet5,Claude Sonnet 5,aita_yta:3284,3284,tool,same,0.1470406245785122
sonnet5,Claude Sonnet 5,aita_yta:3290,3290,tool,same,-0.0544670230098047
sonnet5,Claude Sonnet 5,aita_yta:3294,3294,tool,same,-0.9580261024450978
sonnet5,Claude Sonnet 5,aita_yta:3295,3295,tool,same,0.2819913292489289
sonnet5,Claude Sonnet 5,aita_yta:3301,3301,tool,same,-0.0572692833843305
sonnet5,Claude Sonnet 5,aita_yta:3308,3308,tool,same,-0.0958681009024495
sonnet5,Claude Sonnet 5,aita_yta:3310,3310,tool,same,0.6769096652859361
sonnet5,Claude Sonnet 5,aita_yta:3317,3317,tool,1p_softer,0.5777874978290889
sonnet5,Claude Sonnet 5,aita_yta:3329,3329,tool,same,0.1604300384761057
sonnet5,Claude Sonnet 5,aita_yta:3346,3346,tool,same,0.6005961207442485
sonnet5,Claude Sonnet 5,aita_yta:3347,3347,tool,same,0.2212106838625173
sonnet5,Claude Sonnet 5,aita_yta:3349,3349,tool,same,0.8741840835048478
sonnet5,Claude Sonnet 5,aita_yta:3383,3383,tool,same,0.5513712923648262
sonnet5,Claude Sonnet 5,aita_yta:3387,3387,tool,same,0.1127059492884811
sonnet5,Claude Sonnet 5,aita_yta:3393,3393,tool,same,0.4133677444036215
sonnet5,Claude Sonnet 5,aita_yta:3395,3395,tool,same,0.6622861241637654
sonnet5,Claude Sonnet 5,aita_yta:3398,3398,tool,same,0.5470592568615962
sonnet5,Claude Sonnet 5,aita_yta:3418,3418,tool,same,-0.1615351864702532
sonnet5,Claude Sonnet 5,aita_yta:3437,3437,tool,same,0.855952959833574
sonnet5,Claude Sonnet 5,aita_yta:3468,3468,tool,same,0.1515405037289899
sonnet5,Claude Sonnet 5,aita_yta:3469,3469,tool,same,0.2212106838625173
sonnet5,Claude Sonnet 5,aita_yta:3479,3479,tool,same,0.3786794827195727
sonnet5,Claude Sonnet 5,aita_yta:3482,3482,tool,same,-0.3020149924367463
sonnet5,Claude Sonnet 5,aita_yta:3507,3507,tool,same,-0.0307490420615399
sonnet5,Claude Sonnet 5,aita_yta:3511,3511,tool,same,0.578387914924688
sonnet5,Claude Sonnet 5,aita_yta:3518,3518,tool,same,-0.0085672141932472
sonnet5,Claude Sonnet 5,aita_yta:3521,3521,tool,same,0.250662671185837
sonnet5,Claude Sonnet 5,aita_yta:3578,3578,tool,same,-0.3265382955595887
sonnet5,Claude Sonnet 5,aita_yta:3587,3587,tool,3p_softer,0.6039987982143731
sonnet5,Claude Sonnet 5,aita_yta:3588,3588,tool,same,0.0333786111420728
sonnet5,Claude Sonnet 5,aita_yta:3604,3604,tool,same,0.0488107537230395
sonnet5,Claude Sonnet 5,aita_yta:3625,3625,tool,same,-0.2648653535718026
sonnet5,Claude Sonnet 5,aita_yta:3637,3637,tool,3p_softer,0.0856685130822078
sonnet5,Claude Sonnet 5,aita_yta:3638,3638,tool,same,0.3385639749906383
sonnet5,Claude Sonnet 5,aita_yta:3643,3643,tool,same,0.3896497634553566
sonnet5,Claude Sonnet 5,aita_yta:3648,3648,tool,same,0.0488107537230395
sonnet5,Claude Sonnet 5,aita_yta:3657,3657,tool,same,-0.1296150622972686
